"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","sent.id"
"419","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","For now decisions are upon us and we cannot afford delay.",11,91
"420","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","We cannot mistake absolutism for principle or substitute spectacle for politics or treat name-calling as reasoned debate.",17,92
"421","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","We must act, knowing that our work will be imperfect.",10,93
"422","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","We must act, we must act knowing that today's victories will be only partial and that it will be up to those who stand here in 4 years and 40 years and 400 years hence to advance the timeless spirit once conferred to us in a spare Philadelphia hall.",46,94
"423","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","My fellow Americans, the oath I have sworn before you today, like the one recited by others who serve in this Capitol, was an oath to God and country, not party or faction.",33,95
"424","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","And we must faithfully execute that pledge during the duration of our service.",13,96
"425","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","But the words I spoke today are not so different from the oath that is taken each time a soldier signs up for duty or an immigrant realizes her dream.",30,97
"426","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","My oath is not so different from the pledge we all make to the flag that waves above and that fills our hearts with pride.",25,98
"427","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","They are the words of citizens and they represent our greatest hope.",12,99
"428","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","You and I, as citizens, have the power to set this country's course.",13,100
"429","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","You and I, as citizens, have the obligation to shape the debates of our time—not only with the votes we cast, but with the voices we lift in defense of our most ancient values and enduring ideals.",37,101
"430","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","Let us, each of us, now embrace with solemn duty and awesome joy what is our lasting birthright.",18,102
"431","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","With common effort and common purpose, with passion and dedication, let us answer the call of history and carry into an uncertain future that precious light of freedom.",28,103
"432","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","Thank you.",2,104
"433","Barack Obama","BarackObama",2,"Democratic","41295","2096","Yes","inaug","January 21, 2013","http://www.presidency.ucsb.edu/ws/index.php?pid=102827","God bless you, and may He forever bless these United States of America.",13,105
"434","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Chief Justice Roberts, President Carter, President Clinton, President Bush, President Obama, fellow Americans, and people of the world: Thank you.",20,1
"435","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","We, the citizens of America, are now joined in a great national effort to rebuild our country and restore its promise for all of our people.",26,2
"436","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Together, we will determine the course of America and the world for many, many years to come.",17,3
"437","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","We will face challenges, we will confront hardships, but we will get the job done.",15,4
"438","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Every 4 years, we gather on these steps to carry out the orderly and peaceful transfer of power, and we are grateful to President Obama and First Lady Michelle Obama for their gracious aid throughout this transition.",36,5
"439","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","They have been magnificent.",4,6
"440","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Thank you.",2,7
"441","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Today's ceremony, however, has very special meaning.",7,8
"442","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Because today we are not merely transferring power from one administration to another or from one party to another, but we are transferring power from Washington, DC, and giving it back to you, the people.",35,9
"443","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","For too long, a small group in our Nation's Capital has reaped the rewards of Government while the people have borne the cost.",23,10
"444","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Washington flourished, but the people did not share in its wealth.",11,11
"445","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Politicians prospered, but the jobs left, and the factories closed.",10,12
"446","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","The establishment protected itself, but not the citizens of our country.",11,13
"447","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Their victories have not been your victories;",7,14
"448","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","their triumphs have not been your triumphs;",7,15
"449","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","and while they celebrated in our Nation's Capital, there was little to celebrate for struggling families all across our land.",20,16
"450","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","That all changes, starting right here and right now, because this moment is your moment: It belongs to you.",19,17
"451","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","It belongs to everyone gathered here today and everyone watching all across America.",13,18
"452","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","This is your day.",4,19
"453","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","This is your celebration.",4,20
"454","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","And this, the United States of America, is your country.",10,21
"455","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","What truly matters is not which party controls our Government, but whether our Government is controlled by the people.",19,22
"456","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","January 20, 2017, will be remembered as the day the people became the rulers of this Nation again.",16,23
"457","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","The forgotten men and women of our country will be forgotten no longer.",13,24
"458","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Everyone is listening to you now.",6,25
"459","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","You came by the tens of millions to become part of a historic movement the likes of which the world has never seen before.",24,26
"460","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","At the center of this movement is a crucial conviction: that a nation exists to serve its citizens.",18,27
"461","Donald J. Trump","DonaldJTrump",1,"Republican","42755","1433","Yes","inaug","January 20, 2017","http://www.presidency.ucsb.edu/ws/index.php?pid=120000","Americans want great schools for their children, safe neighborhoods for their families, and good jobs for themselves.",17,28
